,Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI,FORMATION
3282,3282,645.109,8.105695652,13951.33454,7.890860459,53.242464,143.62,3469.405806,1.220000029,311.15,95.80324447,637.2919944,147.8,NORDLAND GP.
3283,3283,645.152,8.105695652,13951.33454,7.890860459,53.242464,143.62,3469.405806,1.220000029,311.15,95.80324447,637.2919944,147.8,NORDLAND GP.
3284,3284,645.222,8.105695652,13951.33454,7.890860459,53.242464,143.62,3469.405806,1.220000029,311.15,95.80324447,637.2919944,147.8,NORDLAND GP.
3285,3285,645.262,7.484274105,14123.91032,7.931534998,51.93792,143.59,3469.405806,1.220000029,311.15,95.73974154,637.4300688,155.49,NORDLAND GP.
3286,3286,645.292,7.484274105,14123.91032,7.931534998,51.93792,143.59,3469.405806,1.220000029,311.15,95.73974154,637.4300688,155.49,NORDLAND GP.
3287,3287,645.356,7.484274105,14123.91032,7.931534998,51.93792,143.59,3469.405806,1.220000029,311.15,95.73974154,637.4300688,155.49,NORDLAND GP.
3288,3288,645.414,7.579528503,13986.70464,7.633255049,49.722024,143.0,3469.405806,1.220000029,311.15,96.26590869,637.568448,155.49,NORDLAND GP.
3289,3289,645.426,7.579528503,13986.70464,7.633255049,49.722024,143.0,3469.405806,1.220000029,311.15,96.26590869,637.568448,155.49,NORDLAND GP.
3290,3290,645.493,7.579528503,13986.70464,7.633255049,49.722024,143.0,3469.405806,1.220000029,311.15,96.26590869,637.568448,155.49,NORDLAND GP.
3291,3291,645.548,7.579528503,13986.70464,7.633255049,49.722024,143.0,3469.405806,1.220000029,311.15,96.26590869,637.568448,155.49,NORDLAND GP.
3292,3292,645.566,7.030681735,13946.50821,6.657066126,47.085504,143.29,3469.405806,1.220000029,311.15,96.50631264,637.7065224,155.49,NORDLAND GP.
3293,3293,645.612,7.030681735,13946.50821,6.657066126,47.085504,143.29,3469.405806,1.220000029,311.15,96.50631264,637.7065224,155.49,NORDLAND GP.
3294,3294,645.719,6.749454466,13966.70985,5.748668101,44.7294,143.0,3469.405806,1.220000029,311.15,96.77846806,637.8449016,147.8,NORDLAND GP.
3295,3295,645.734,6.749454466,13966.70985,5.748668101,44.7294,143.0,3469.405806,1.220000029,311.15,96.77846806,637.8449016,147.8,NORDLAND GP.
3296,3296,645.795,6.749454466,13966.70985,5.748668101,44.7294,143.0,3469.405806,1.220000029,311.15,96.77846806,637.8449016,147.8,NORDLAND GP.
3297,3297,645.865,6.749454466,13966.70985,5.748668101,44.7294,143.0,3469.405806,1.220000029,311.15,96.77846806,637.8449016,147.8,NORDLAND GP.
3298,3298,645.871,6.740382618,13856.18689,6.372344357,44.619672,143.29,3469.405806,1.220000029,311.15,97.06876718,637.982976,147.8,NORDLAND GP.
3299,3299,645.987,6.740382618,13856.18689,6.372344357,44.619672,143.29,3469.405806,1.220000029,311.15,97.06876718,637.982976,147.8,NORDLAND GP.
3300,3300,645.999,6.740382618,13856.18689,6.372344357,44.619672,143.29,3469.405806,1.220000029,311.15,97.06876718,637.982976,147.8,NORDLAND GP.
3301,3301,646.024,6.613376755,13865.01218,6.54860069,45.46092,143.58,3469.405806,1.220000029,311.15,96.91454577,638.1213552,147.8,NORDLAND GP.
3302,3302,646.06,6.613376755,13865.01218,6.54860069,45.46092,143.58,3469.405806,1.220000029,311.15,96.91454577,638.1213552,147.8,NORDLAND GP.
3303,3303,646.176,6.971714727,13933.47712,5.76222628,48.426624,144.0,3469.405806,1.220000029,311.15,96.80568361,638.2594296,147.8,NORDLAND GP.
3304,3304,646.194,6.971714727,13933.47712,5.76222628,48.426624,144.0,3469.405806,1.220000029,311.15,96.80568361,638.2594296,147.8,NORDLAND GP.
3305,3305,646.277,6.971714727,13933.47712,5.76222628,48.426624,144.0,3469.405806,1.220000029,311.15,96.80568361,638.2594296,147.8,NORDLAND GP.
3306,3306,646.328,7.103256514,14042.27639,6.318111639,51.78552,143.62,3469.405806,1.220000029,311.15,96.58342334,638.3978088,152.42,NORDLAND GP.
3307,3307,646.344,7.103256514,14042.27639,6.318111639,51.78552,143.62,3469.405806,1.220000029,311.15,96.58342334,638.3978088,152.42,NORDLAND GP.
3308,3308,646.42,7.103256514,14042.27639,6.318111639,51.78552,143.62,3469.405806,1.220000029,311.15,96.58342334,638.3978088,152.42,NORDLAND GP.
3309,3309,646.481,7.407163402,13934.0287,6.29099528,53.693568,143.85,3469.405806,1.220000029,311.15,96.40652232,638.5358832,152.42,NORDLAND GP.
3310,3310,646.502,7.407163402,13934.0287,6.29099528,53.693568,143.85,3469.405806,1.220000029,311.15,96.40652232,638.5358832,152.42,NORDLAND GP.
3311,3311,646.569,7.407163402,13934.0287,6.29099528,53.693568,143.85,3469.405806,1.220000029,311.15,96.40652232,638.5358832,152.42,NORDLAND GP.
3312,3312,646.633,7.561384808,14029.59004,6.440135255,54.275736,143.0,3469.405806,1.220000029,311.15,96.1343669,638.6739576,144.72,NORDLAND GP.
3313,3313,646.651,7.561384808,14029.59004,6.440135255,54.275736,143.0,3469.405806,1.220000029,311.15,96.1343669,638.6739576,144.72,NORDLAND GP.
3314,3314,646.786,7.5024178,13969.60565,7.199393306,54.266592,143.85,3469.405806,1.220000029,311.15,96.08900766,638.812032,144.72,NORDLAND GP.
3315,3315,646.804,7.5024178,13969.60565,7.199393306,54.266592,143.85,3469.405806,1.220000029,311.15,96.08900766,638.812032,144.72,NORDLAND GP.
3316,3316,646.88,7.5024178,13969.60565,7.199393306,54.266592,143.85,3469.405806,1.220000029,311.15,96.08900766,638.812032,144.72,NORDLAND GP.
3317,3317,646.938,7.429843021,14066.40804,7.795953203,54.598824,143.0,3469.405806,1.220000029,311.15,96.32033977,638.9504112,144.72,NORDLAND GP.
3318,3318,646.956,7.429843021,14066.40804,7.795953203,54.598824,143.0,3469.405806,1.220000029,311.15,96.32033977,638.9504112,144.72,NORDLAND GP.
3319,3319,646.999,7.429843021,14066.40804,7.795953203,54.598824,143.0,3469.405806,1.220000029,311.15,96.32033977,638.9504112,144.72,NORDLAND GP.
3320,3320,647.032,7.429843021,14066.40804,7.795953203,54.598824,143.0,3469.405806,1.220000029,311.15,96.32033977,638.9504112,144.72,NORDLAND GP.
3321,3321,647.09,7.325516776,13940.50977,6.941787895,54.751224,143.0,3469.405806,1.220000029,311.15,96.36569901,639.0884856,150.88,NORDLAND GP.
3322,3322,647.115,7.325516776,13940.50977,6.941787895,54.751224,143.0,3469.405806,1.220000029,311.15,96.36569901,639.0884856,150.88,NORDLAND GP.
3323,3323,647.185,7.325516776,13940.50977,6.941787895,54.751224,143.0,3469.405806,1.220000029,311.15,96.36569901,639.0884856,150.88,NORDLAND GP.
3324,3324,647.243,7.384483784,13858.25532,6.765531562,54.763416,143.0,3469.405806,1.220000029,311.15,96.30219607,639.22656,156.01,NORDLAND GP.
3325,3325,647.261,7.384483784,13858.25532,6.765531562,54.763416,143.0,3469.405806,1.220000029,311.15,96.30219607,639.22656,156.01,NORDLAND GP.
3326,3326,647.343,7.384483784,13858.25532,6.765531562,54.763416,143.0,3469.405806,1.220000029,311.15,96.30219607,639.22656,156.01,NORDLAND GP.
3327,3327,647.395,7.488810029,14067.37331,6.779089742,54.693312,143.8,3469.405806,1.220000029,311.15,96.27951646,639.3646344,156.01,NORDLAND GP.
3328,3328,647.41,7.488810029,14067.37331,6.779089742,54.693312,143.8,3469.405806,1.220000029,311.15,96.27951646,639.3646344,156.01,NORDLAND GP.
3329,3329,647.487,7.488810029,14067.37331,6.779089742,54.693312,143.8,3469.405806,1.220000029,311.15,96.27951646,639.3646344,156.01,NORDLAND GP.
3330,3330,647.548,7.407163402,13983.602,7.063811511,54.729888,143.35,3469.405806,1.220000029,311.15,96.306732,639.5027088,156.01,NORDLAND GP.
3331,3331,647.572,7.407163402,13983.602,7.063811511,54.729888,143.35,3469.405806,1.220000029,311.15,96.306732,639.5027088,156.01,NORDLAND GP.
3332,3332,647.639,7.407163402,13983.602,7.063811511,54.729888,143.35,3469.405806,1.220000029,311.15,96.306732,639.5027088,156.01,NORDLAND GP.
3333,3333,647.7,7.683854748,14027.59056,7.240067844,54.815232,143.4,3469.405806,1.220000029,311.15,96.25230091,639.6407832,137.02,NORDLAND GP.
3334,3334,647.715,7.683854748,14027.59056,7.240067844,54.815232,143.4,3469.405806,1.220000029,311.15,96.25230091,639.6407832,137.02,NORDLAND GP.
3335,3335,647.801,7.683854748,14027.59056,7.240067844,54.815232,143.4,3469.405806,1.220000029,311.15,96.25230091,639.6407832,137.02,NORDLAND GP.
3336,3336,647.852,7.756429527,13786.06721,7.375649639,54.699408,143.15,3469.405806,1.220000029,311.15,96.01643288,639.7788576,137.02,NORDLAND GP.
3337,3337,647.868,7.756429527,13786.06721,7.375649639,54.699408,143.15,3469.405806,1.220000029,311.15,96.01643288,639.7788576,137.02,NORDLAND GP.
3338,3338,647.944,7.756429527,13786.06721,7.375649639,54.699408,143.15,3469.405806,1.220000029,311.15,96.01643288,639.7788576,137.02,NORDLAND GP.
3339,3339,647.999,7.756429527,13786.06721,7.375649639,54.699408,143.15,3469.405806,1.230000019,311.15,96.01643288,639.7788576,137.02,NORDLAND GP.
3340,3340,648.005,7.370876013,14037.51901,7.755278664,54.614064,144.0,3469.405806,1.230000019,311.15,96.05725619,639.916932,146.26,NORDLAND GP.
3341,3341,648.026,7.370876013,14037.51901,7.755278664,54.614064,144.0,3469.405806,1.230000019,311.15,96.05725619,639.916932,146.26,NORDLAND GP.
3342,3342,648.096,7.370876013,14037.51901,7.755278664,54.614064,144.0,3469.405806,1.230000019,311.15,96.05725619,639.916932,146.26,NORDLAND GP.
3343,3343,648.157,7.339124547,14207.88846,7.809511382,54.702456,143.15,3469.405806,1.230000019,311.15,96.26137276,640.0550064,146.26,NORDLAND GP.
3344,3344,648.172,7.339124547,14207.88846,7.809511382,54.702456,143.15,3469.405806,1.230000019,311.15,96.26137276,640.0550064,146.26,NORDLAND GP.
3345,3345,648.255,7.339124547,14207.88846,7.809511382,54.702456,143.15,3469.405806,1.230000019,311.15,96.26137276,640.0550064,146.26,NORDLAND GP.
3346,3346,648.31,7.429843021,13798.9604,7.104486049,54.778656,144.0,3469.405806,1.230000019,311.15,96.306732,640.192776,146.26,NORDLAND GP.
3347,3347,648.325,7.429843021,13798.9604,7.104486049,54.778656,144.0,3469.405806,1.230000019,311.15,96.306732,640.192776,146.26,NORDLAND GP.
3348,3348,648.462,7.320980852,13951.67928,7.172276947,54.842664,143.35,3469.405806,1.230000019,311.15,96.34301939,640.3308504,149.34,NORDLAND GP.
3349,3349,648.483,7.320980852,13951.67928,7.172276947,54.842664,143.35,3469.405806,1.230000019,311.15,96.34301939,640.3308504,149.34,NORDLAND GP.
3350,3350,648.553,7.320980852,13951.67928,7.172276947,54.842664,143.35,3469.405806,1.230000019,311.15,96.34301939,640.3308504,149.34,NORDLAND GP.
3351,3351,648.614,7.525097418,13997.04678,7.389207818,54.809136,143.35,3469.405806,1.230000019,311.15,96.29312423,640.4689248,149.34,NORDLAND GP.
3352,3352,648.63,7.525097418,13997.04678,7.389207818,54.809136,143.35,3469.405806,1.230000019,311.15,96.29312423,640.4689248,149.34,NORDLAND GP.
3353,3353,648.712,7.525097418,13997.04678,7.389207818,54.809136,143.35,3469.405806,1.230000019,311.15,96.29312423,640.4689248,149.34,NORDLAND GP.
3354,3354,648.767,7.46613041,13868.39061,6.941787895,54.77256,143.55,3469.405806,1.230000019,311.15,96.25683684,640.6069992,149.34,NORDLAND GP.
3355,3355,648.782,7.46613041,13868.39061,6.941787895,54.77256,143.55,3469.405806,1.230000019,311.15,96.25683684,640.6069992,149.34,NORDLAND GP.
3356,3356,648.873,7.46613041,13868.39061,6.941787895,54.77256,143.55,3469.405806,1.230000019,311.15,96.25683684,640.6069992,149.34,NORDLAND GP.
3357,3357,648.919,7.443450792,13865.08113,7.497673254,54.778656,144.0,3469.405806,1.230000019,311.15,96.12983097,640.7447688,152.42,NORDLAND GP.
3358,3358,648.941,7.443450792,13865.08113,7.497673254,54.778656,144.0,3469.405806,1.230000019,311.15,96.12983097,640.7447688,152.42,NORDLAND GP.
3359,3359,649.001,7.443450792,13865.08113,7.497673254,54.778656,144.0,3469.405806,1.230000019,311.15,96.12983097,640.7447688,152.42,NORDLAND GP.
3360,3360,649.017,7.443450792,13865.08113,7.497673254,54.778656,144.0,3469.405806,1.230000019,311.15,96.12983097,640.7447688,152.42,NORDLAND GP.
3361,3361,649.072,7.425307097,13970.91565,7.524789613,54.763416,143.9,3469.405806,1.230000019,311.15,96.26590869,640.8828432,152.42,NORDLAND GP.
3362,3362,649.099,7.425307097,13970.91565,7.524789613,54.763416,143.9,3469.405806,1.230000019,311.15,96.26590869,640.8828432,152.42,NORDLAND GP.
3363,3363,649.169,7.425307097,13970.91565,7.524789613,54.763416,143.9,3469.405806,1.230000019,311.15,96.26590869,640.8828432,152.42,NORDLAND GP.
3364,3364,649.224,7.6747829,14073.50964,7.456998716,54.723792,143.2,3469.405806,1.230000019,311.15,96.31580385,641.0206128,152.42,NORDLAND GP.
3365,3365,649.245,7.6747829,14073.50964,7.456998716,54.723792,143.2,3469.405806,1.230000019,311.15,96.31580385,641.0206128,152.42,NORDLAND GP.
3366,3366,649.328,7.6747829,14073.50964,7.456998716,54.723792,143.2,3469.405806,1.230000019,311.15,96.31580385,641.0206128,152.42,NORDLAND GP.
3367,3367,649.376,7.62488774,13902.17492,6.968904254,54.74208,143.5,3469.405806,1.230000019,311.15,96.10715136,641.1586872,152.42,NORDLAND GP.
3368,3368,649.398,7.62488774,13902.17492,6.968904254,54.74208,143.5,3469.405806,1.230000019,311.15,96.10715136,641.1586872,152.42,NORDLAND GP.
3369,3369,649.474,7.62488774,13902.17492,6.968904254,54.74208,143.5,3469.405806,1.230000019,311.15,96.10715136,641.1586872,152.42,NORDLAND GP.
3370,3370,649.529,7.742821756,14079.02545,7.009578793,54.77256,143.05,3469.405806,1.230000019,311.15,95.98921734,641.2964568,152.42,NORDLAND GP.
3371,3371,649.556,7.742821756,14079.02545,7.009578793,54.77256,143.05,3469.405806,1.230000019,311.15,95.98921734,641.2964568,152.42,NORDLAND GP.
3372,3372,649.626,7.742821756,14079.02545,7.009578793,54.77256,143.05,3469.405806,1.230000019,311.15,95.98921734,641.2964568,152.42,NORDLAND GP.
3373,3373,649.681,7.71107029,14155.55725,6.901113357,54.659784,143.4,3469.405806,1.230000019,311.15,95.88035517,641.4345312,152.42,NORDLAND GP.
3374,3374,649.699,7.71107029,14155.55725,6.901113357,54.659784,143.4,3469.405806,1.230000019,311.15,95.88035517,641.4345312,152.42,NORDLAND GP.
3375,3375,649.782,7.71107029,14155.55725,6.901113357,54.659784,143.4,3469.405806,1.230000019,311.15,95.88035517,641.4345312,152.42,NORDLAND GP.
3376,3376,649.834,7.742821756,14140.94037,6.968904254,54.22392,143.65,3469.405806,1.230000019,311.15,95.93932218,641.5723008,144.72,NORDLAND GP.
3377,3377,649.849,7.742821756,14140.94037,6.968904254,54.22392,143.65,3469.405806,1.230000019,311.15,95.93932218,641.5723008,144.72,NORDLAND GP.
3378,3378,649.925,7.742821756,14140.94037,6.968904254,54.22392,143.65,3469.405806,1.230000019,311.15,95.93932218,641.5723008,144.72,NORDLAND GP.
3379,3379,649.986,7.479738181,14168.10571,7.579022331,53.623464,144.0,3469.405806,1.230000019,311.15,96.02096881,641.7100704,144.72,NORDLAND GP.
3380,3380,650.001,7.479738181,14168.10571,7.579022331,53.623464,144.0,3469.405806,1.230000019,311.15,96.02096881,641.7100704,144.72,NORDLAND GP.
3381,3381,650.004,7.479738181,14168.10571,7.579022331,53.623464,144.0,3469.405806,1.230000019,311.15,96.02096881,641.7100704,144.72,NORDLAND GP.
3382,3382,650.138,7.5024178,14060.75434,7.172276947,53.775864,143.25,3469.405806,1.230000019,311.15,96.1343669,641.8481448,144.72,NORDLAND GP.
3383,3383,650.148,7.5024178,14060.75434,7.172276947,53.775864,143.25,3469.405806,1.230000019,311.15,96.1343669,641.8481448,144.72,NORDLAND GP.
3384,3384,650.23,7.5024178,14060.75434,7.172276947,53.775864,143.25,3469.405806,1.230000019,311.15,96.1343669,641.8481448,144.72,NORDLAND GP.
3385,3385,650.291,7.729213985,14102.60552,7.09092787,54.150768,143.75,3469.405806,1.230000019,311.15,95.99828919,641.9859144,144.72,NORDLAND GP.
3386,3386,650.3,7.729213985,14102.60552,7.09092787,54.150768,143.75,3469.405806,1.230000019,311.15,95.99828919,641.9859144,144.72,NORDLAND GP.
3387,3387,650.373,7.729213985,14102.60552,7.09092787,54.150768,143.75,3469.405806,1.230000019,311.15,95.99828919,641.9859144,144.72,NORDLAND GP.
3388,3388,650.443,7.688390672,14013.31841,7.009578793,54.08676,143.0,3469.405806,1.230000019,311.15,95.97560957,642.123684,146.26,NORDLAND GP.
3389,3389,650.455,7.688390672,14013.31841,7.009578793,54.08676,143.0,3469.405806,1.230000019,311.15,95.97560957,642.123684,146.26,NORDLAND GP.
3390,3390,650.522,7.688390672,14013.31841,7.009578793,54.08676,143.0,3469.405806,1.230000019,311.15,95.97560957,642.123684,146.26,NORDLAND GP.
3391,3391,650.596,7.683854748,13970.22617,7.212951485,53.931312,143.5,3469.405806,1.230000019,311.15,95.98014549,642.2614536,146.26,NORDLAND GP.
3392,3392,650.599,7.683854748,13970.22617,7.212951485,53.931312,143.5,3469.405806,1.230000019,311.15,95.98014549,642.2614536,146.26,NORDLAND GP.
3393,3393,650.748,7.46613041,14070.47595,7.511231434,54.092856,143.4,3469.405806,1.230000019,311.15,96.17065429,642.399528,146.26,NORDLAND GP.
3394,3394,650.824,7.46613041,14070.47595,7.511231434,54.092856,143.4,3469.405806,1.230000019,311.15,96.17065429,642.399528,146.26,NORDLAND GP.
3395,3395,650.9,7.556848884,14175.06941,7.307858742,54.449472,143.15,3469.405806,1.230000019,311.15,96.16611836,642.5372976,143.18,NORDLAND GP.
3396,3396,650.91,7.556848884,14175.06941,7.307858742,54.449472,143.15,3469.405806,1.230000019,311.15,96.16611836,642.5372976,143.18,NORDLAND GP.
3397,3397,650.983,7.556848884,14175.06941,7.307858742,54.449472,143.15,3469.405806,1.230000019,311.15,96.16611836,642.5372976,143.18,NORDLAND GP.
3398,3398,651.001,7.556848884,14175.06941,7.307858742,54.449472,143.15,3469.405806,1.230000019,311.15,96.16611836,642.5372976,143.18,NORDLAND GP.
3399,3399,651.053,7.484274105,14047.17167,6.968904254,54.4068,144.0,3469.405806,1.230000019,311.15,96.14797467,642.6750672,143.18,NORDLAND GP.
3400,3400,651.068,7.484274105,14047.17167,6.968904254,54.4068,144.0,3469.405806,1.230000019,311.15,96.14797467,642.6750672,143.18,NORDLAND GP.
3401,3401,651.135,7.484274105,14047.17167,6.968904254,54.4068,144.0,3469.405806,1.230000019,311.15,96.14797467,642.6750672,143.18,NORDLAND GP.
3402,3402,651.205,7.497881876,13971.88092,6.54860069,54.54396,143.2,3469.405806,1.230000019,311.15,96.24322907,642.8128368,143.18,NORDLAND GP.
3403,3403,651.211,7.497881876,13971.88092,6.54860069,54.54396,143.2,3469.405806,1.230000019,311.15,96.24322907,642.8128368,143.18,NORDLAND GP.
3404,3404,651.297,7.497881876,13971.88092,6.54860069,54.54396,143.2,3469.405806,1.230000019,311.15,96.24322907,642.8128368,143.18,NORDLAND GP.
3405,3405,651.358,7.352732318,13917.27444,6.873996998,54.821328,143.45,3469.405806,1.230000019,311.15,96.28405238,642.9506064,143.18,NORDLAND GP.
3406,3406,651.364,7.352732318,13917.27444,6.873996998,54.821328,143.45,3469.405806,1.230000019,311.15,96.28405238,642.9506064,143.18,NORDLAND GP.
3407,3407,651.44,7.352732318,13917.27444,6.873996998,54.821328,143.45,3469.405806,1.230000019,311.15,96.28405238,642.9506064,143.18,NORDLAND GP.
3408,3408,651.51,7.602208121,13932.09817,7.253626024,54.821328,143.6,3469.405806,1.230000019,311.15,96.24776499,643.088376,143.18,NORDLAND GP.
3409,3409,651.522,7.602208121,13932.09817,7.253626024,54.821328,143.6,3469.405806,1.230000019,311.15,96.24776499,643.088376,143.18,NORDLAND GP.
3410,3410,651.592,7.602208121,13932.09817,7.253626024,54.821328,143.6,3469.405806,1.230000019,311.15,96.24776499,643.088376,143.18,NORDLAND GP.
3411,3411,651.662,7.339124547,13864.87428,7.511231434,54.729888,143.5,3469.405806,1.230000019,311.15,96.17519021,643.2261456,143.18,NORDLAND GP.
3412,3412,651.668,7.339124547,13864.87428,7.511231434,54.729888,143.5,3469.405806,1.230000019,311.15,96.17519021,643.2261456,143.18,NORDLAND GP.
3413,3413,651.751,7.339124547,13864.87428,7.511231434,54.729888,143.5,3469.405806,1.230000019,311.15,96.17519021,643.2261456,143.18,NORDLAND GP.
3414,3414,651.815,7.62488774,13958.91877,6.982462434,54.693312,143.5,3469.405806,1.230000019,311.15,96.2114776,643.3636104,143.18,NORDLAND GP.
3415,3415,651.821,7.62488774,13958.91877,6.982462434,54.693312,143.5,3469.405806,1.230000019,311.15,96.2114776,643.3636104,143.18,NORDLAND GP.
3416,3416,651.894,7.62488774,13958.91877,6.982462434,54.693312,143.5,3469.405806,1.230000019,311.15,96.2114776,643.3636104,143.18,NORDLAND GP.
3417,3417,651.967,7.579528503,14112.25818,6.887555178,54.598824,143.0,3469.405806,1.230000019,311.15,96.07993581,643.50138,155.49,NORDLAND GP.
3418,3418,651.979,7.579528503,14112.25818,6.887555178,54.598824,143.0,3469.405806,1.230000019,311.15,96.07993581,643.50138,155.49,NORDLAND GP.
3419,3419,652.001,7.579528503,14112.25818,6.887555178,54.598824,143.0,3469.405806,1.220000029,311.15,96.07993581,643.50138,155.49,NORDLAND GP.
3420,3420,652.046,7.579528503,14112.25818,6.887555178,54.598824,143.0,3469.405806,1.220000029,311.15,96.07993581,643.50138,155.49,NORDLAND GP.
3421,3421,652.12,7.715606214,13904.65703,6.982462434,54.486048,143.9,3469.405806,1.220000029,311.15,96.05725619,643.6391496,155.49,NORDLAND GP.
3422,3422,652.123,7.715606214,13904.65703,6.982462434,54.486048,143.9,3469.405806,1.220000029,311.15,96.05725619,643.6391496,155.49,NORDLAND GP.
3423,3423,652.272,7.656639206,13972.57039,7.118044229,54.260496,143.7,3469.405806,1.220000029,311.15,95.95292995,643.7769192,155.49,NORDLAND GP.
3424,3424,652.424,7.806324688,13999.391,7.579022331,53.833776,143.33,3469.405806,1.220000029,311.15,95.93478626,643.914384,155.49,NORDLAND GP.
3425,3425,652.43,7.806324688,13999.391,7.579022331,53.833776,143.33,3469.405806,1.220000029,311.15,95.93478626,643.914384,155.49,NORDLAND GP.
3426,3426,652.498,7.806324688,13999.391,7.579022331,53.833776,143.33,3469.405806,1.220000029,311.15,95.93478626,643.914384,155.49,NORDLAND GP.
3427,3427,652.574,7.806324688,13999.391,7.579022331,53.833776,143.33,3469.405806,1.220000029,311.15,95.93478626,643.914384,155.49,NORDLAND GP.
3428,3428,652.577,7.525097418,13884.1796,7.416324177,54.047136,143.15,3469.405806,1.220000029,311.15,96.04364842,644.0521536,153.96,NORDLAND GP.
3429,3429,652.656,7.525097418,13884.1796,7.416324177,54.047136,143.15,3469.405806,1.220000029,311.15,96.04364842,644.0521536,153.96,NORDLAND GP.
3430,3430,652.723,7.525097418,13884.1796,7.416324177,54.047136,143.15,3469.405806,1.220000029,311.15,96.04364842,644.0521536,153.96,NORDLAND GP.
3431,3431,652.729,7.37994786,14058.41012,7.646813229,54.479952,143.85,3469.405806,1.220000029,311.15,96.14797467,644.1899232,153.96,NORDLAND GP.
3432,3432,652.815,7.37994786,14058.41012,7.646813229,54.479952,143.85,3469.405806,1.220000029,311.15,96.14797467,644.1899232,153.96,NORDLAND GP.
3433,3433,652.882,7.434378944,13997.32257,7.104486049,54.629304,143.0,3469.405806,1.220000029,311.15,96.29312423,644.327388,153.96,NORDLAND GP.
3434,3434,652.885,7.434378944,13997.32257,7.104486049,54.629304,143.0,3469.405806,1.220000029,311.15,96.29312423,644.327388,153.96,NORDLAND GP.
3435,3435,652.961,7.434378944,13997.32257,7.104486049,54.629304,143.0,3469.405806,1.220000029,311.15,96.29312423,644.327388,153.96,NORDLAND GP.
3436,3436,653.0,7.434378944,13997.32257,7.104486049,54.629304,143.0,3469.405806,1.230000019,311.15,96.29312423,644.327388,153.96,NORDLAND GP.
3437,3437,653.034,7.461594487,14154.86778,7.443440536,54.678072,143.7,3469.405806,1.230000019,311.15,96.20694168,644.4651576,153.96,NORDLAND GP.
3438,3438,653.043,7.461594487,14154.86778,7.443440536,54.678072,143.7,3469.405806,1.230000019,311.15,96.20694168,644.4651576,153.96,NORDLAND GP.
3439,3439,653.113,7.461594487,14154.86778,7.443440536,54.678072,143.7,3469.405806,1.230000019,311.15,96.20694168,644.4651576,153.96,NORDLAND GP.
3440,3440,653.186,7.37994786,14025.66002,7.592580511,54.708552,143.5,3469.405806,1.230000019,311.15,96.27044461,644.6026224,153.96,NORDLAND GP.
3441,3441,653.189,7.37994786,14025.66002,7.592580511,54.708552,143.5,3469.405806,1.230000019,311.15,96.27044461,644.6026224,153.96,NORDLAND GP.
3442,3442,653.272,7.37994786,14025.66002,7.592580511,54.708552,143.5,3469.405806,1.230000019,311.15,96.27044461,644.6026224,153.96,NORDLAND GP.
3443,3443,653.339,7.203046836,13984.42938,7.728162305,54.870096,143.4,3469.405806,1.230000019,311.15,96.55167188,644.740392,153.96,NORDLAND GP.
3444,3444,653.342,7.203046836,13984.42938,7.728162305,54.870096,143.4,3469.405806,1.230000019,311.15,96.55167188,644.740392,153.96,NORDLAND GP.
3445,3445,653.415,7.203046836,13984.42938,7.728162305,54.870096,143.4,3469.405806,1.230000019,311.15,96.55167188,644.740392,153.96,NORDLAND GP.
3446,3446,653.491,7.198510912,13959.5393,7.660371408,54.827424,143.0,3469.405806,1.230000019,311.15,96.44734563,644.8778568,153.96,NORDLAND GP.
3447,3447,653.5,7.198510912,13959.5393,7.660371408,54.827424,143.0,3469.405806,1.230000019,311.15,96.44734563,644.8778568,153.96,NORDLAND GP.
3448,3448,653.567,7.198510912,13959.5393,7.660371408,54.827424,143.0,3469.405806,1.230000019,311.15,96.44734563,644.8778568,153.96,NORDLAND GP.
3449,3449,653.644,7.039753582,13954.50613,6.901113357,54.778656,143.25,3486.023765,1.230000019,311.15,96.57888742,645.0153216,163.19,NORDLAND GP.
3450,3450,653.729,7.039753582,13954.50613,6.901113357,54.778656,143.25,3486.023765,1.230000019,311.15,96.57888742,645.0153216,163.19,NORDLAND GP.
3451,3451,653.796,7.076040972,14300.62294,6.521484331,54.857904,145.45,3545.833275,1.230000019,311.15,96.60610296,645.1530912,163.19,NORDLAND GP.
3452,3452,653.872,7.076040972,14300.62294,6.521484331,54.857904,145.45,3545.833275,1.230000019,311.15,96.60610296,645.1530912,163.19,NORDLAND GP.
3453,3453,653.948,7.266549767,14488.84982,6.399460716,54.821328,147.0,3558.022301,1.230000019,311.15,96.49724079,645.290556,163.19,NORDLAND GP.
3454,3454,653.958,7.266549767,14488.84982,6.399460716,54.821328,147.0,3558.022301,1.230000019,311.15,96.49724079,645.2987856,163.19,NORDLAND GP.
3455,3455,654.0,7.266549767,14488.84982,6.399460716,54.821328,147.0,3558.022301,1.230000019,311.15,96.49724079,645.2987856,163.19,NORDLAND GP.
3456,3456,654.025,7.266549767,14488.84982,6.399460716,54.821328,147.0,3558.022301,1.230000019,311.15,96.49724079,645.3594408,163.19,NORDLAND GP.
